path,size
doc/source/_static/index-images/contributor.svg,298
doc/source/_static/index-images/getting_started.svg,23725
doc/source/_static/index-images/user_guide.svg,1129
doc/source/_templates/autosummary/attribute.rst,357
doc/source/_templates/autosummary/base.rst,442
doc/source/_templates/autosummary/class.rst,862
doc/source/_templates/autosummary/member.rst,354
doc/source/_templates/autosummary/method.rst,354
doc/source/_templates/autosummary/minimal_module.rst,113
doc/source/_templates/autosummary/module.rst,824
doc/source/dev/examples/.doxyfile,43
doc/source/dev/examples/doxy_class.hpp,616
doc/source/dev/examples/doxy_func.h,313
doc/source/dev/examples/doxy_rst.h,261
doc/source/dev/governance/governance.rst,19576
doc/source/dev/governance/index.rst,106
doc/source/f2py/advanced/boilerplating.rst,3435
doc/source/f2py/advanced/use_cases.rst,5521
doc/source/f2py/buildtools/cmake.rst,2278
doc/source/f2py/buildtools/distutils-to-meson.rst,6420
doc/source/f2py/buildtools/distutils.rst,2664
doc/source/f2py/buildtools/index.rst,3436
doc/source/f2py/buildtools/meson.rst,3843
doc/source/f2py/buildtools/skbuild.rst,3255
doc/source/f2py/code/CMakeLists.txt,1929
doc/source/f2py/code/CMakeLists_skbuild.txt,2959
doc/source/f2py/code/add-edited.pyf,226
doc/source/f2py/code/add-improved.f,336
doc/source/f2py/code/add-test.f,256
doc/source/f2py/code/add.f,201
doc/source/f2py/code/add.pyf,184
doc/source/f2py/code/allocarr.f90,325
doc/source/f2py/code/array.f,399
doc/source/f2py/code/asterisk1.f90,127
doc/source/f2py/code/asterisk2.f90,186
doc/source/f2py/code/calculate.f,315
doc/source/f2py/code/callback.f,223
doc/source/f2py/code/callback2.pyf,466
doc/source/f2py/code/common.f,318
doc/source/f2py/code/extcallback.f,307
doc/source/f2py/code/f2cmap_demo.f,298
doc/source/f2py/code/fib1.f,347
doc/source/f2py/code/fib1.pyf,397
doc/source/f2py/code/fib2.pyf,243
doc/source/f2py/code/fib3.f,404
doc/source/f2py/code/filter.f,486
doc/source/f2py/code/ftype.f,232
doc/source/f2py/code/meson.build,860
doc/source/f2py/code/meson_upd.build,1018
doc/source/f2py/code/moddata.f90,422
doc/source/f2py/code/myroutine-edited.pyf,612
doc/source/f2py/code/myroutine.f90,202
doc/source/f2py/code/myroutine.pyf,624
doc/source/f2py/code/pyproj_skbuild.toml,139
doc/source/f2py/code/scalar.f,271
doc/source/f2py/code/setup_example.py,539
doc/source/f2py/code/setup_skbuild.py,210
doc/source/f2py/code/spam.pyf,471
doc/source/f2py/code/string.f,447
doc/source/f2py/code/var.pyf,202
doc/source/f2py/windows/conda.rst,1057
doc/source/f2py/windows/index.rst,9893
doc/source/f2py/windows/intel.rst,2851
doc/source/f2py/windows/msys2.rst,507
doc/source/f2py/windows/pgi.rst,744
doc/source/reference/c-api/array.rst,183166
doc/source/reference/c-api/config.rst,2647
doc/source/reference/c-api/coremath.rst,18543
doc/source/reference/c-api/data_memory.rst,8399
doc/source/reference/c-api/datetimes.rst,7184
doc/source/reference/c-api/deprecations.rst,3055
doc/source/reference/c-api/dtype.rst,14542
doc/source/reference/c-api/generalized-ufuncs.rst,16446
doc/source/reference/c-api/index.rst,1734
doc/source/reference/c-api/iterator.rst,57380
doc/source/reference/c-api/strings.rst,9496
doc/source/reference/c-api/types-and-structures.rst,62538
doc/source/reference/c-api/ufunc.rst,19229
doc/source/reference/distutils/misc_util.rst,150
doc/source/reference/figures/dtype-hierarchy.dia,5325
doc/source/reference/figures/dtype-hierarchy.pdf,18775
doc/source/reference/figures/dtype-hierarchy.png,32535
doc/source/reference/figures/nep-0050-promotion-no-fonts.svg,265093
doc/source/reference/figures/opt-infra.odg,13809
doc/source/reference/figures/opt-infra.png,54081
doc/source/reference/figures/threefundamental.fig,1934
doc/source/reference/figures/threefundamental.pdf,3408
doc/source/reference/figures/threefundamental.png,5608
doc/source/reference/random/c-api.rst,7615
doc/source/reference/random/compatibility.rst,4967
doc/source/reference/random/extending.rst,4060
doc/source/reference/random/generator.rst,6506
doc/source/reference/random/index.rst,6947
doc/source/reference/random/legacy.rst,4520
doc/source/reference/random/multithreading.rst,3975
doc/source/reference/random/new-or-different.rst,5517
doc/source/reference/random/parallel.rst,13442
doc/source/reference/random/performance.py,2550
doc/source/reference/random/performance.rst,6846
doc/source/reference/random/upgrading-pcg64.rst,9486
doc/source/reference/simd/build-options.rst,14935
doc/source/reference/simd/gen_features.py,6364
doc/source/reference/simd/how-it-works.rst,15600
doc/source/reference/simd/index.rst,1759
doc/source/reference/simd/log_example.txt,3929
doc/source/reference/simd/simd-optimizations.rst,268
doc/source/user/images/np_MSE_explanation.png,121824
doc/source/user/images/np_MSE_explanation2.png,13619
doc/source/user/images/np_MSE_formula.png,54565
doc/source/user/images/np_MSE_implementation.png,35306
doc/source/user/images/np_aggregation.png,62876
doc/source/user/images/np_array.png,37790
doc/source/user/images/np_array_data_ones.png,50280
doc/source/user/images/np_array_dataones.png,41744
doc/source/user/images/np_create_array.png,49283
doc/source/user/images/np_create_matrix.png,10556
doc/source/user/images/np_data_plus_ones.png,41249
doc/source/user/images/np_indexing.png,148808
doc/source/user/images/np_matrix_aggregation.png,82783
doc/source/user/images/np_matrix_aggregation_row.png,92518
doc/source/user/images/np_matrix_arithmetic.png,50525
doc/source/user/images/np_matrix_broadcasting.png,83076
doc/source/user/images/np_matrix_indexing.png,76013
doc/source/user/images/np_mse_viz1.png,55674
doc/source/user/images/np_mse_viz2.png,65627
doc/source/user/images/np_multiply_broadcasting.png,41152
doc/source/user/images/np_ones_zeros_matrix.png,82214
doc/source/user/images/np_ones_zeros_random.png,79887
doc/source/user/images/np_pandas.png,291225
doc/source/user/images/np_readcsv.png,17426
doc/source/user/images/np_reshape.png,108368
doc/source/user/images/np_sub_mult_divide.png,69527
doc/source/user/images/np_transposing_reshaping.png,57601
doc/source/user/plots/matplotlib1.py,135
doc/source/user/plots/matplotlib2.py,180
doc/source/user/plots/matplotlib3.py,303
doc/source/user/plots/meshgrid_plot.py,197
numpy/_core/include/numpy/.doxyfile,58
numpy/_core/include/numpy/_neighborhood_iterator_imp.h,1857
numpy/_core/include/numpy/_numpyconfig.h.in,932
numpy/_core/include/numpy/_public_dtype_api_table.h,4574
numpy/_core/include/numpy/arrayobject.h,204
numpy/_core/include/numpy/arrayscalars.h,4243
numpy/_core/include/numpy/dtype_api.h,19238
numpy/_core/include/numpy/halffloat.h,1959
numpy/_core/include/numpy/ndarrayobject.h,12057
numpy/_core/include/numpy/ndarraytypes.h,64951
numpy/_core/include/numpy/npy_1_7_deprecated_api.h,3746
numpy/_core/include/numpy/npy_2_compat.h,8546
numpy/_core/include/numpy/npy_2_complexcompat.h,857
numpy/_core/include/numpy/npy_3kcompat.h,9648
numpy/_core/include/numpy/npy_common.h,36551
numpy/_core/include/numpy/npy_cpu.h,4703
numpy/_core/include/numpy/npy_endian.h,2834
numpy/_core/include/numpy/npy_math.h,18890
numpy/_core/include/numpy/npy_no_deprecated_api.h,678
numpy/_core/include/numpy/npy_os.h,1256
numpy/_core/include/numpy/numpyconfig.h,7161
numpy/_core/include/numpy/ufuncobject.h,11911
numpy/_core/include/numpy/utils.h,1185
numpy/_core/src/_simd/_simd.c,4754
numpy/_core/src/_simd/_simd.dispatch.c.src,28168
numpy/_core/src/_simd/_simd.h,1127
numpy/_core/src/_simd/_simd_arg.inc,2567
numpy/_core/src/_simd/_simd_convert.inc,6759
numpy/_core/src/_simd/_simd_data.inc.src,3637
numpy/_core/src/_simd/_simd_easyintrin.inc,17044
numpy/_core/src/_simd/_simd_inc.h.src,13251
numpy/_core/src/_simd/_simd_vector.inc,6096
numpy/_core/src/common/.doxyfile,25
numpy/_core/src/common/array_assign.c,4986
numpy/_core/src/common/array_assign.h,4008
numpy/_core/src/common/binop_override.h,9825
numpy/_core/src/common/cblasfuncs.c,24537
numpy/_core/src/common/cblasfuncs.h,242
numpy/_core/src/common/common.hpp,418
numpy/_core/src/common/float_status.hpp,3424
numpy/_core/src/common/get_attr_string.h,2454
numpy/_core/src/common/gil_utils.c,868
numpy/_core/src/common/gil_utils.h,280
numpy/_core/src/common/half.hpp,8212
numpy/_core/src/common/half_private.hpp,11838
numpy/_core/src/common/lowlevel_strided_loops.h,30148
numpy/_core/src/common/mem_overlap.c,25983
numpy/_core/src/common/mem_overlap.h,1505
numpy/_core/src/common/meta.hpp,1307
numpy/_core/src/common/npdef.hpp,601
numpy/_core/src/common/npstd.hpp,1295
numpy/_core/src/common/npy_argparse.c,14412
numpy/_core/src/common/npy_argparse.h,3587
numpy/_core/src/common/npy_atomic.h,2948
numpy/_core/src/common/npy_binsearch.h,994
numpy/_core/src/common/npy_cblas.h,3499
numpy/_core/src/common/npy_cblas_base.h,38920
numpy/_core/src/common/npy_config.h,4137
numpy/_core/src/common/npy_cpu_dispatch.c,2220
numpy/_core/src/common/npy_cpu_dispatch.h,5645
numpy/_core/src/common/npy_cpu_dispatch_distutils.h,5540
numpy/_core/src/common/npy_cpu_features.c,31095
numpy/_core/src/common/npy_cpu_features.h,7390
numpy/_core/src/common/npy_cpuinfo_parser.h,7677
numpy/_core/src/common/npy_ctypes.h,1187
numpy/_core/src/common/npy_dlpack.h,996
numpy/_core/src/common/npy_extint128.h,6630
numpy/_core/src/common/npy_fpmath.h,1033
numpy/_core/src/common/npy_hashtable.c,7173
numpy/_core/src/common/npy_hashtable.h,920
numpy/_core/src/common/npy_import.c,492
numpy/_core/src/common/npy_import.h,3379
numpy/_core/src/common/npy_longdouble.c,4614
numpy/_core/src/common/npy_longdouble.h,786
numpy/_core/src/common/npy_partition.h,917
numpy/_core/src/common/npy_pycompat.h,266
numpy/_core/src/common/npy_sort.h.src,3763
numpy/_core/src/common/npy_svml.h,3424
numpy/_core/src/common/numpy_tag.h,7380
numpy/_core/src/common/numpyos.c,22934
numpy/_core/src/common/numpyos.h,1629
numpy/_core/src/common/python_xerbla.c,1324
numpy/_core/src/common/pythoncapi-compat,0
numpy/_core/src/common/templ_common.h.src,2471
numpy/_core/src/common/ucsnarrow.c,1802
numpy/_core/src/common/ucsnarrow.h,256
numpy/_core/src/common/ufunc_override.c,3811
numpy/_core/src/common/ufunc_override.h,1389
numpy/_core/src/common/umathmodule.h,573
numpy/_core/src/common/utils.hpp,3075
numpy/_core/src/multiarray/_datetime.h,10575
numpy/_core/src/multiarray/_multiarray_tests.c.src,65704
numpy/_core/src/multiarray/abstractdtypes.c,16433
numpy/_core/src/multiarray/abstractdtypes.h,2779
numpy/_core/src/multiarray/alloc.c,15488
numpy/_core/src/multiarray/alloc.h,1524
numpy/_core/src/multiarray/argfunc.dispatch.c.src,13282
numpy/_core/src/multiarray/array_api_standard.c,2362
numpy/_core/src/multiarray/array_api_standard.h,471
numpy/_core/src/multiarray/array_assign_array.c,16294
numpy/_core/src/multiarray/array_assign_scalar.c,10930
numpy/_core/src/multiarray/array_coercion.c,51775
numpy/_core/src/multiarray/array_coercion.h,2096
numpy/_core/src/multiarray/array_converter.c,13127
numpy/_core/src/multiarray/array_converter.h,831
numpy/_core/src/multiarray/array_method.c,34277
numpy/_core/src/multiarray/array_method.h,4681
numpy/_core/src/multiarray/arrayfunction_override.c,23095
numpy/_core/src/multiarray/arrayfunction_override.h,758
numpy/_core/src/multiarray/arrayobject.c,41345
numpy/_core/src/multiarray/arrayobject.h,2395
numpy/_core/src/multiarray/arraytypes.c.src,124153
numpy/_core/src/multiarray/arraytypes.h.src,5000
numpy/_core/src/multiarray/arraywrap.c,10143
numpy/_core/src/multiarray/arraywrap.h,719
numpy/_core/src/multiarray/buffer.c,33876
numpy/_core/src/multiarray/calculation.c,22712
numpy/_core/src/multiarray/calculation.h,2333
numpy/_core/src/multiarray/can_cast_table.h,5455
numpy/_core/src/multiarray/common.c,13807
numpy/_core/src/multiarray/common.h,10974
numpy/_core/src/multiarray/common_dtype.c,11874
numpy/_core/src/multiarray/compiled_base.c,62613
numpy/_core/src/multiarray/compiled_base.h,1053
numpy/_core/src/multiarray/conversion_utils.c,39243
numpy/_core/src/multiarray/conversion_utils.h,3431
numpy/_core/src/multiarray/convert.c,16168
numpy/_core/src/multiarray/convert.h,246
numpy/_core/src/multiarray/convert_datatype.c,113238
numpy/_core/src/multiarray/convert_datatype.h,3629
numpy/_core/src/multiarray/ctors.c,127760
numpy/_core/src/multiarray/ctors.h,4848
numpy/_core/src/multiarray/datetime.c,126323
numpy/_core/src/multiarray/datetime_busday.c,42735
numpy/_core/src/multiarray/datetime_busday.h,792
numpy/_core/src/multiarray/datetime_busdaycal.c,14385
numpy/_core/src/multiarray/datetime_busdaycal.h,1905
numpy/_core/src/multiarray/datetime_strings.c,45572
numpy/_core/src/multiarray/datetime_strings.h,379
numpy/_core/src/multiarray/descriptor.c,116753
numpy/_core/src/multiarray/descriptor.h,2085
numpy/_core/src/multiarray/dlpack.c,23164
numpy/_core/src/multiarray/dragon4.c,112922
numpy/_core/src/multiarray/dragon4.h,5307
numpy/_core/src/multiarray/dtype_transfer.c,126253
numpy/_core/src/multiarray/dtype_transfer.h,6894
numpy/_core/src/multiarray/dtype_traversal.c,20358
numpy/_core/src/multiarray/dtype_traversal.h,3138
numpy/_core/src/multiarray/dtypemeta.c,50342
numpy/_core/src/multiarray/dtypemeta.h,11279
numpy/_core/src/multiarray/einsum.c.src,38760
numpy/_core/src/multiarray/einsum_debug.h,881
numpy/_core/src/multiarray/einsum_sumprod.c.src,40486
numpy/_core/src/multiarray/einsum_sumprod.h,446
numpy/_core/src/multiarray/flagsobject.c,19556
numpy/_core/src/multiarray/flagsobject.h,466
numpy/_core/src/multiarray/getset.c,27893
numpy/_core/src/multiarray/getset.h,193
numpy/_core/src/multiarray/hashdescr.c,8530
numpy/_core/src/multiarray/hashdescr.h,211
numpy/_core/src/multiarray/item_selection.c,95671
numpy/_core/src/multiarray/item_selection.h,1022
numpy/_core/src/multiarray/iterators.c,53674
numpy/_core/src/multiarray/iterators.h,393
numpy/_core/src/multiarray/legacy_dtype_implementation.c,18267
numpy/_core/src/multiarray/legacy_dtype_implementation.h,324
numpy/_core/src/multiarray/lowlevel_strided_loops.c.src,56668
numpy/_core/src/multiarray/mapping.c,115030
numpy/_core/src/multiarray/mapping.h,5835
numpy/_core/src/multiarray/methods.c,91033
numpy/_core/src/multiarray/methods.h,685
numpy/_core/src/multiarray/multiarraymodule.c,152909
numpy/_core/src/multiarray/multiarraymodule.h,2648
numpy/_core/src/multiarray/nditer_api.c,101911
numpy/_core/src/multiarray/nditer_constr.c,115174
numpy/_core/src/multiarray/nditer_impl.h,14025
numpy/_core/src/multiarray/nditer_pywrap.c,70685
numpy/_core/src/multiarray/nditer_pywrap.h,287
numpy/_core/src/multiarray/nditer_templ.c.src,19274
numpy/_core/src/multiarray/npy_buffer.h,432
numpy/_core/src/multiarray/npy_static_data.c,9188
numpy/_core/src/multiarray/npy_static_data.h,4675
numpy/_core/src/multiarray/number.c,25994
numpy/_core/src/multiarray/number.h,1821
numpy/_core/src/multiarray/public_dtype_api.c,6561
numpy/_core/src/multiarray/public_dtype_api.h,423
numpy/_core/src/multiarray/refcount.c,15802
numpy/_core/src/multiarray/refcount.h,810
numpy/_core/src/multiarray/scalarapi.c,20475
numpy/_core/src/multiarray/scalartypes.c.src,134109
numpy/_core/src/multiarray/scalartypes.h,1013
numpy/_core/src/multiarray/sequence.c,2341
numpy/_core/src/multiarray/sequence.h,204
numpy/_core/src/multiarray/shape.c,30911
numpy/_core/src/multiarray/shape.h,1198
numpy/_core/src/multiarray/strfuncs.c,2667
numpy/_core/src/multiarray/strfuncs.h,410
numpy/_core/src/multiarray/temp_elide.c,13126
numpy/_core/src/multiarray/temp_elide.h,512
numpy/_core/src/multiarray/usertypes.c,21728
numpy/_core/src/multiarray/usertypes.h,901
numpy/_core/src/multiarray/vdot.c,5159
numpy/_core/src/multiarray/vdot.h,540
numpy/_core/src/npymath/arm64_exports.c,694
numpy/_core/src/npymath/halffloat.cpp,5567
numpy/_core/src/npymath/ieee754.c.src,11916
numpy/_core/src/npymath/ieee754.cpp,12677
numpy/_core/src/npymath/npy_math.c,272
numpy/_core/src/npymath/npy_math_common.h,177
numpy/_core/src/npymath/npy_math_complex.c.src,52434
numpy/_core/src/npymath/npy_math_internal.h.src,18512
numpy/_core/src/npymath/npy_math_private.h,15698
numpy/_core/src/npysort/binsearch.cpp,12306
numpy/_core/src/npysort/heapsort.cpp,17075
numpy/_core/src/npysort/heapsort.hpp,1546
numpy/_core/src/npysort/highway_qsort.dispatch.cpp,600
numpy/_core/src/npysort/highway_qsort.hpp,1461
numpy/_core/src/npysort/highway_qsort_16bit.dispatch.cpp,810
numpy/_core/src/npysort/mergesort.cpp,20632
numpy/_core/src/npysort/npysort_common.h,8216
numpy/_core/src/npysort/npysort_heapsort.h,5797
numpy/_core/src/npysort/quicksort.cpp,30391
numpy/_core/src/npysort/quicksort.hpp,2562
numpy/_core/src/npysort/radixsort.cpp,8810
numpy/_core/src/npysort/selection.cpp,17066
numpy/_core/src/npysort/timsort.cpp,71143
numpy/_core/src/npysort/x86-simd-sort,0
numpy/_core/src/npysort/x86_simd_argsort.dispatch.cpp,821
numpy/_core/src/npysort/x86_simd_qsort.dispatch.cpp,726
numpy/_core/src/npysort/x86_simd_qsort.hpp,1084
numpy/_core/src/npysort/x86_simd_qsort_16bit.dispatch.cpp,1606
numpy/_core/src/umath/_operand_flag_tests.c,2266
numpy/_core/src/umath/_rational_tests.c,41045
numpy/_core/src/umath/_scaled_float_dtype.c,25523
numpy/_core/src/umath/_struct_ufunc_tests.c,4196
numpy/_core/src/umath/_umath_tests.c.src,30308
numpy/_core/src/umath/_umath_tests.dispatch.c,1091
numpy/_core/src/umath/clip.cpp,10862
numpy/_core/src/umath/clip.h,2778
numpy/_core/src/umath/dispatching.c,49214
numpy/_core/src/umath/dispatching.h,1359
numpy/_core/src/umath/extobj.c,15782
numpy/_core/src/umath/extobj.h,1341
numpy/_core/src/umath/fast_loop_macros.h,12881
numpy/_core/src/umath/funcs.inc.src,9293
numpy/_core/src/umath/legacy_array_method.c,14173
numpy/_core/src/umath/legacy_array_method.h,1043
numpy/_core/src/umath/loops.c.src,74767
numpy/_core/src/umath/loops.h.src,28333
numpy/_core/src/umath/loops_arithm_fp.dispatch.c.src,25159
numpy/_core/src/umath/loops_arithmetic.dispatch.c.src,18637
numpy/_core/src/umath/loops_autovec.dispatch.c.src,9954
numpy/_core/src/umath/loops_comparison.dispatch.c.src,16380
numpy/_core/src/umath/loops_exponent_log.dispatch.c.src,51584
numpy/_core/src/umath/loops_hyperbolic.dispatch.c.src,37418
numpy/_core/src/umath/loops_logical.dispatch.c.src,10867
numpy/_core/src/umath/loops_minmax.dispatch.c.src,16426
numpy/_core/src/umath/loops_modulo.dispatch.c.src,23119
numpy/_core/src/umath/loops_trigonometric.dispatch.cpp,10192
numpy/_core/src/umath/loops_umath_fp.dispatch.c.src,10417
numpy/_core/src/umath/loops_unary.dispatch.c.src,11589
numpy/_core/src/umath/loops_unary_complex.dispatch.c.src,4679
numpy/_core/src/umath/loops_unary_fp.dispatch.c.src,7707
numpy/_core/src/umath/loops_unary_fp_le.dispatch.c.src,20676
numpy/_core/src/umath/loops_utils.h.src,8001
numpy/_core/src/umath/matmul.c.src,22133
numpy/_core/src/umath/matmul.h.src,740
numpy/_core/src/umath/npy_simd_data.h,7826
numpy/_core/src/umath/override.c,13632
numpy/_core/src/umath/override.h,373
numpy/_core/src/umath/reduction.c,16212
numpy/_core/src/umath/reduction.h,3368
numpy/_core/src/umath/scalarmath.c.src,59873
numpy/_core/src/umath/special_integer_comparisons.cpp,13675
numpy/_core/src/umath/special_integer_comparisons.h,295
numpy/_core/src/umath/string_buffer.h,42503
numpy/_core/src/umath/string_fastsearch.h,44709
numpy/_core/src/umath/string_ufuncs.cpp,55394
numpy/_core/src/umath/string_ufuncs.h,397
numpy/_core/src/umath/stringdtype_ufuncs.cpp,96062
numpy/_core/src/umath/stringdtype_ufuncs.h,286
numpy/_core/src/umath/svml,0
numpy/_core/src/umath/ufunc_object.c,218437
numpy/_core/src/umath/ufunc_object.h,280
numpy/_core/src/umath/ufunc_type_resolution.c,77972
numpy/_core/src/umath/ufunc_type_resolution.h,5955
numpy/_core/src/umath/umathmodule.c,9137
numpy/_core/src/umath/wrapping_array_method.c,10932
numpy/_core/tests/data/astype_copy.pkl,716
numpy/_core/tests/data/generate_umath_validation_data.cpp,5842
numpy/_core/tests/data/recarray_from_file.fits,8640
numpy/_core/tests/data/umath-validation-set-README.txt,967
numpy/_core/tests/data/umath-validation-set-arccos.csv,61365
numpy/_core/tests/data/umath-validation-set-arccosh.csv,61365
numpy/_core/tests/data/umath-validation-set-arcsin.csv,61339
numpy/_core/tests/data/umath-validation-set-arcsinh.csv,60289
numpy/_core/tests/data/umath-validation-set-arctan.csv,60305
numpy/_core/tests/data/umath-validation-set-arctanh.csv,61339
numpy/_core/tests/data/umath-validation-set-cbrt.csv,60846
numpy/_core/tests/data/umath-validation-set-cos.csv,59122
numpy/_core/tests/data/umath-validation-set-cosh.csv,60869
numpy/_core/tests/data/umath-validation-set-exp.csv,17491
numpy/_core/tests/data/umath-validation-set-exp2.csv,58624
numpy/_core/tests/data/umath-validation-set-expm1.csv,60299
numpy/_core/tests/data/umath-validation-set-log.csv,11692
numpy/_core/tests/data/umath-validation-set-log10.csv,68922
numpy/_core/tests/data/umath-validation-set-log1p.csv,60303
numpy/_core/tests/data/umath-validation-set-log2.csv,68917
numpy/_core/tests/data/umath-validation-set-sin.csv,58611
numpy/_core/tests/data/umath-validation-set-sinh.csv,60293
numpy/_core/tests/data/umath-validation-set-tan.csv,60299
numpy/_core/tests/data/umath-validation-set-tanh.csv,60299
numpy/lib/tests/data/py2-np0-objarr.npy,258
numpy/lib/tests/data/py2-objarr.npy,258
numpy/lib/tests/data/py2-objarr.npz,366
numpy/lib/tests/data/py3-objarr.npy,325
numpy/lib/tests/data/py3-objarr.npz,453
numpy/lib/tests/data/python3.npy,96
numpy/lib/tests/data/win64python2.npy,96
numpy/random/_examples/cffi/extending.py,880
numpy/random/_examples/cffi/parse.py,1751
numpy/random/_examples/cython/extending.pyx,2290
numpy/random/_examples/cython/extending_distributions.pyx,3870
numpy/random/_examples/cython/meson.build,1694
numpy/random/_examples/numba/extending.py,1957
numpy/random/_examples/numba/extending_distributions.py,2036
numpy/random/src/distributions/LICENSE.md,2745
numpy/random/src/distributions/distributions.c,48793
numpy/random/src/distributions/logfactorial.c,3684
numpy/random/src/distributions/logfactorial.h,109
numpy/random/src/distributions/random_hypergeometric.c,8071
numpy/random/src/distributions/random_mvhg_count.c,4537
numpy/random/src/distributions/random_mvhg_marginals.c,5131
numpy/random/src/distributions/ziggurat_constants.h,74983
numpy/random/src/legacy/legacy-distributions.c,15064
numpy/random/src/mt19937/LICENSE.md,2926
numpy/random/src/mt19937/mt19937-benchmark.c,779
numpy/random/src/mt19937/mt19937-jump.c,2840
numpy/random/src/mt19937/mt19937-jump.h,9921
numpy/random/src/mt19937/mt19937-test-data-gen.c,1347
numpy/random/src/mt19937/mt19937.c,3071
numpy/random/src/mt19937/mt19937.h,1497
numpy/random/src/mt19937/randomkit.c,14635
numpy/random/src/mt19937/randomkit.h,6741
numpy/random/src/pcg64/LICENSE.md,1154
numpy/random/src/pcg64/pcg64-benchmark.c,1166
numpy/random/src/pcg64/pcg64-test-data-gen.c,1786
numpy/random/src/pcg64/pcg64.c,7616
numpy/random/src/pcg64/pcg64.h,13310
numpy/random/src/pcg64/pcg64.orig.c,500
numpy/random/src/pcg64/pcg64.orig.h,63161
numpy/random/src/philox/LICENSE.md,1509
numpy/random/src/philox/philox-benchmark.c,978
numpy/random/src/philox/philox-test-data-gen.c,1866
numpy/random/src/philox/philox.c,699
numpy/random/src/philox/philox.h,6698
numpy/random/src/sfc64/LICENSE.md,1226
numpy/random/src/sfc64/sfc64.c,953
numpy/random/src/sfc64/sfc64.h,1356
numpy/random/src/splitmix64/LICENSE.md,332
numpy/random/src/splitmix64/splitmix64.c,1132
numpy/random/src/splitmix64/splitmix64.h,788
numpy/random/src/splitmix64/splitmix64.orig.c,1087
numpy/random/tests/data/__init__.py,0
numpy/random/tests/data/generator_pcg64_np121.pkl.gz,203
numpy/random/tests/data/generator_pcg64_np126.pkl.gz,208
numpy/random/tests/data/mt19937-testset-1.csv,15844
numpy/random/tests/data/mt19937-testset-2.csv,15825
numpy/random/tests/data/pcg64-testset-1.csv,23839
numpy/random/tests/data/pcg64-testset-2.csv,23845
numpy/random/tests/data/pcg64dxsm-testset-1.csv,23833
numpy/random/tests/data/pcg64dxsm-testset-2.csv,23839
numpy/random/tests/data/philox-testset-1.csv,23852
numpy/random/tests/data/philox-testset-2.csv,23838
numpy/random/tests/data/sfc64-testset-1.csv,23840
numpy/random/tests/data/sfc64-testset-2.csv,23833
numpy/random/tests/data/sfc64_np126.pkl.gz,290
numpy/typing/tests/data/mypy.ini,285
doc/source/f2py/code/results/allocarr_session.dat,925
doc/source/f2py/code/results/array_session.dat,1958
doc/source/f2py/code/results/asterisk1_session.dat,58
doc/source/f2py/code/results/asterisk2_session.dat,90
doc/source/f2py/code/results/calculate_session.dat,227
doc/source/f2py/code/results/callback_session.dat,505
doc/source/f2py/code/results/common_session.dat,833
doc/source/f2py/code/results/extcallback_session.dat,406
doc/source/f2py/code/results/ftype_session.dat,537
doc/source/f2py/code/results/moddata_session.dat,674
doc/source/f2py/code/results/run_main_session.dat,574
doc/source/f2py/code/results/scalar_session.dat,483
doc/source/f2py/code/results/spam_session.dat,125
doc/source/f2py/code/results/string_session.dat,541
doc/source/f2py/code/results/var_session.dat,28
doc/source/reference/random/bit_generators/index.rst,6248
doc/source/reference/random/bit_generators/mt19937.rst,442
doc/source/reference/random/bit_generators/pcg64.rst,490
doc/source/reference/random/bit_generators/pcg64dxsm.rst,524
doc/source/reference/random/bit_generators/philox.rst,452
doc/source/reference/random/bit_generators/sfc64.rst,339
doc/source/reference/random/examples/cffi.rst,137
doc/source/reference/random/examples/numba.rst,140
doc/source/reference/random/examples/numba_cffi.rst,172
doc/source/reference/simd/generated_tables/compilers-diff.inc,8681
doc/source/reference/simd/generated_tables/cpu_features.inc,9785
numpy/_core/include/numpy/libdivide/LICENSE.txt,1018
numpy/_core/include/numpy/libdivide/libdivide.h,80138
numpy/_core/include/numpy/random/bitgen.h,488
numpy/_core/include/numpy/random/distributions.h,9861
numpy/_core/src/common/dlpack/dlpack.h,10458
numpy/_core/src/common/simd/emulate_maskop.h,2832
numpy/_core/src/common/simd/intdiv.h,17598
numpy/_core/src/common/simd/simd.h,7768
numpy/_core/src/common/simd/simd_utils.h,2650
numpy/_core/src/multiarray/stringdtype/casts.c,86268
numpy/_core/src/multiarray/stringdtype/casts.h,204
numpy/_core/src/multiarray/stringdtype/dtype.c,28901
numpy/_core/src/multiarray/stringdtype/dtype.h,1900
numpy/_core/src/multiarray/stringdtype/static_string.c,26181
numpy/_core/src/multiarray/stringdtype/static_string.h,4771
numpy/_core/src/multiarray/stringdtype/utf8_utils.c,10987
numpy/_core/src/multiarray/stringdtype/utf8_utils.h,1318
numpy/_core/src/multiarray/textreading/conversions.c,10153
numpy/_core/src/multiarray/textreading/conversions.h,1744
numpy/_core/src/multiarray/textreading/field_types.c,6248
numpy/_core/src/multiarray/textreading/field_types.h,2842
numpy/_core/src/multiarray/textreading/growth.c,1583
numpy/_core/src/multiarray/textreading/growth.h,346
numpy/_core/src/multiarray/textreading/parser_config.h,2300
numpy/_core/src/multiarray/textreading/readtext.c,10140
numpy/_core/src/multiarray/textreading/readtext.h,314
numpy/_core/src/multiarray/textreading/rows.c,19580
numpy/_core/src/multiarray/textreading/rows.h,691
