path,size,extension
numpy/lib/tests/test_index_tricks.py,20368,py
numpy/lib/tests/test_io.py,110015,py
numpy/lib/tests/test_loadtxt.py,39452,py
numpy/lib/tests/test_mixins.py,7030,py
numpy/lib/tests/test_nanfunctions.py,53344,py
numpy/lib/tests/test_packbits.py,17544,py
numpy/lib/tests/test_polynomial.py,11428,py
numpy/lib/tests/test_recfunctions.py,43987,py
numpy/lib/tests/test_regression.py,7694,py
numpy/lib/tests/test_shape_base.py,27488,py
numpy/lib/tests/test_stride_tricks.py,22997,py
numpy/lib/tests/test_twodim_base.py,18841,py
numpy/lib/tests/test_type_check.py,14680,py
numpy/lib/tests/test_ufunclike.py,3023,py
numpy/lib/tests/test_utils.py,2374,py
numpy/linalg/lapack_lite/license.txt,2266,txt
numpy/linalg/lapack_lite/readme.rst,1909,rst
numpy/linalg/lapack_lite/clapack_scrub.py,9107,py
numpy/linalg/lapack_lite/f2c.c,12145,c
numpy/linalg/lapack_lite/f2c.h,10748,h
numpy/linalg/lapack_lite/f2c_blas.c,561076,c
numpy/linalg/lapack_lite/f2c_blas.c.patch,18395,patch
numpy/linalg/lapack_lite/f2c_c_lapack.c,878639,c
numpy/linalg/lapack_lite/f2c_c_lapack.c.patch,139432,patch
numpy/linalg/lapack_lite/f2c_c_lapack.f.patch,1332,patch
numpy/linalg/lapack_lite/f2c_config.c,50226,c
numpy/linalg/lapack_lite/f2c_config.c.patch,328,patch
numpy/linalg/lapack_lite/f2c_d_lapack.c,1180203,c
numpy/linalg/lapack_lite/f2c_d_lapack.f.patch,1332,patch
numpy/linalg/lapack_lite/f2c_lapack.c,45814,c
numpy/linalg/lapack_lite/f2c_lapack.c.patch,914,patch
numpy/linalg/lapack_lite/f2c_lapack.f.patch,1420,patch
numpy/linalg/lapack_lite/f2c_s_lapack.c,1161781,c
numpy/linalg/lapack_lite/f2c_s_lapack.f.patch,1332,patch
numpy/linalg/lapack_lite/f2c_z_lapack.c,882581,c
numpy/linalg/lapack_lite/f2c_z_lapack.f.patch,1332,patch
numpy/linalg/lapack_lite/fortran.py,3473,py
numpy/linalg/lapack_lite/lapack_lite_names.h,24092,h
numpy/linalg/lapack_lite/make_lite.py,12217,py
numpy/linalg/lapack_lite/python_xerbla.c,1324,c
numpy/linalg/lapack_lite/wrapped_routines,416,no_extension
numpy/linalg/tests/__init__.py,0,py
numpy/linalg/tests/test_deprecations.py,640,py
numpy/linalg/tests/test_linalg.py,83315,py
numpy/linalg/tests/test_regression.py,6689,py
numpy/ma/tests/__init__.py,0,py
numpy/ma/tests/test_arrayobject.py,1099,py
numpy/ma/tests/test_core.py,216927,py
numpy/ma/tests/test_deprecations.py,2566,py
numpy/ma/tests/test_extras.py,78314,py
numpy/ma/tests/test_mrecords.py,19855,py
numpy/ma/tests/test_old_ma.py,32753,py
numpy/ma/tests/test_regression.py,3287,py
numpy/ma/tests/test_subclassing.py,17009,py
numpy/matrixlib/tests/__init__.py,0,py
numpy/matrixlib/tests/test_defmatrix.py,15035,py
numpy/matrixlib/tests/test_interaction.py,11895,py
numpy/matrixlib/tests/test_masked_matrix.py,8914,py
numpy/matrixlib/tests/test_matrix_linalg.py,2059,py
numpy/matrixlib/tests/test_multiarray.py,554,py
numpy/matrixlib/tests/test_numeric.py,441,py
numpy/matrixlib/tests/test_regression.py,932,py
numpy/polynomial/tests/__init__.py,0,py
numpy/polynomial/tests/test_chebyshev.py,20522,py
numpy/polynomial/tests/test_classes.py,18450,py
numpy/polynomial/tests/test_hermite.py,18576,py
numpy/polynomial/tests/test_hermite_e.py,18911,py
numpy/polynomial/tests/test_laguerre.py,17510,py
numpy/polynomial/tests/test_legendre.py,18672,py
numpy/polynomial/tests/test_polynomial.py,22013,py
numpy/polynomial/tests/test_polyutils.py,3772,py
numpy/polynomial/tests/test_printing.py,21302,py
numpy/polynomial/tests/test_symbol.py,5372,py
numpy/random/include/aligned_malloc.h,1463,h
numpy/random/include/legacy-distributions.h,2782,h
numpy/random/tests/__init__.py,0,py
numpy/random/tests/test_direct.py,19250,py
numpy/random/tests/test_extending.py,4435,py
numpy/random/tests/test_generator_mt19937.py,117294,py
numpy/random/tests/test_generator_mt19937_regressions.py,8094,py
numpy/random/tests/test_random.py,70150,py
numpy/random/tests/test_randomstate.py,85275,py
numpy/random/tests/test_randomstate_regression.py,7999,py
numpy/random/tests/test_regression.py,5462,py
numpy/random/tests/test_seed_sequence.py,3311,py
numpy/random/tests/test_smoke.py,28174,py
numpy/testing/_private/__init__.py,0,py
numpy/testing/_private/extbuild.py,8106,py
numpy/testing/_private/utils.py,93189,py
numpy/testing/_private/utils.pyi,11463,pyi
numpy/testing/tests/__init__.py,0,py
numpy/testing/tests/test_utils.py,70456,py
numpy/typing/tests/__init__.py,0,py
numpy/typing/tests/test_isfile.py,865,py
numpy/typing/tests/test_runtime.py,3275,py
numpy/typing/tests/test_typing.py,8308,py
tools/ci/emscripten/emscripten.meson.cross,362,cross
tools/swig/test/array.i,2328,i
tools/swig/test/array1.cxx,2309,cxx
tools/swig/test/array1.h,889,h
tools/swig/test/array2.cxx,3268,cxx
tools/swig/test/array2.h,1078,h
tools/swig/test/arrayz.cxx,2405,cxx
tools/swig/test/arrayz.h,1004,h
tools/swig/test/farray.cxx,2579,cxx
tools/swig/test/farray.h,906,h
tools/swig/test/farray.i,1299,i
tools/swig/test/flat.cxx,1274,cxx
tools/swig/test/flat.h,1259,h
tools/swig/test/flat.i,887,i
tools/swig/test/fortran.cxx,870,cxx
tools/swig/test/fortran.h,734,h
tools/swig/test/fortran.i,905,i
tools/swig/test/makefile,889,no_extension
tools/swig/test/matrix.cxx,5145,cxx
tools/swig/test/matrix.h,2210,h
tools/swig/test/matrix.i,1402,i
tools/swig/test/supertensor.cxx,5453,cxx
tools/swig/test/supertensor.h,2500,h
tools/swig/test/supertensor.i,1697,i
tools/swig/test/tensor.cxx,4569,cxx
tools/swig/test/tensor.h,2336,h
tools/swig/test/tensor.i,1548,i
tools/swig/test/vector.cxx,3636,cxx
tools/swig/test/vector.h,2303,h
tools/swig/test/vector.i,1420,i
tools/swig/test/setup.py,2070,py
tools/swig/test/testarray.py,12915,py
tools/swig/test/testfarray.py,5102,py
tools/swig/test/testflat.py,6788,py
tools/swig/test/testfortran.py,5688,py
tools/swig/test/testmatrix.py,14184,py
tools/swig/test/testsupertensor.py,16452,py
tools/swig/test/testtensor.py,16320,py
tools/swig/test/testvector.py,14891,py
doc/source/_static/favicon/apple-touch-icon.png,23752,png
doc/source/_static/favicon/favicon-16x16.png,843,png
doc/source/_static/favicon/favicon-32x32.png,2292,png
doc/source/_static/favicon/favicon.ico,15406,ico
doc/source/_static/index-images/api.svg,15005,svg
doc/source/_static/index-images/contributor.svg,298,svg
doc/source/_static/index-images/getting_started.svg,23725,svg
doc/source/_static/index-images/user_guide.svg,1129,svg
doc/source/_templates/autosummary/attribute.rst,357,rst
doc/source/_templates/autosummary/base.rst,442,rst
doc/source/_templates/autosummary/class.rst,862,rst
doc/source/_templates/autosummary/member.rst,354,rst
doc/source/_templates/autosummary/method.rst,354,rst
doc/source/_templates/autosummary/minimal_module.rst,113,rst
doc/source/_templates/autosummary/module.rst,824,rst
doc/source/dev/examples/.doxyfile,43,doxyfile
doc/source/dev/examples/doxy_class.hpp,616,hpp
doc/source/dev/examples/doxy_func.h,313,h
doc/source/dev/examples/doxy_rst.h,261,h
doc/source/dev/governance/governance.rst,19576,rst
doc/source/dev/governance/index.rst,106,rst
doc/source/f2py/advanced/boilerplating.rst,3435,rst
doc/source/f2py/advanced/use_cases.rst,5521,rst
doc/source/f2py/buildtools/cmake.rst,2278,rst
doc/source/f2py/buildtools/distutils-to-meson.rst,6420,rst
doc/source/f2py/buildtools/distutils.rst,2664,rst
doc/source/f2py/buildtools/index.rst,3436,rst
doc/source/f2py/buildtools/meson.rst,3843,rst
doc/source/f2py/buildtools/skbuild.rst,3255,rst
doc/source/f2py/code/cmakelists.txt,1929,txt
doc/source/f2py/code/cmakelists_skbuild.txt,2959,txt
doc/source/f2py/code/add-edited.pyf,226,pyf
doc/source/f2py/code/add-improved.f,336,f
doc/source/f2py/code/add-test.f,256,f
doc/source/f2py/code/add.f,201,f
doc/source/f2py/code/add.pyf,184,pyf
doc/source/f2py/code/allocarr.f90,325,f90
doc/source/f2py/code/array.f,399,f
doc/source/f2py/code/asterisk1.f90,127,f90
doc/source/f2py/code/asterisk2.f90,186,f90
doc/source/f2py/code/calculate.f,315,f
doc/source/f2py/code/callback.f,223,f
doc/source/f2py/code/callback2.pyf,466,pyf
doc/source/f2py/code/common.f,318,f
doc/source/f2py/code/extcallback.f,307,f
doc/source/f2py/code/f2cmap_demo.f,298,f
doc/source/f2py/code/fib1.f,347,f
doc/source/f2py/code/fib1.pyf,397,pyf
doc/source/f2py/code/fib2.pyf,243,pyf
doc/source/f2py/code/fib3.f,404,f
doc/source/f2py/code/filter.f,486,f
doc/source/f2py/code/ftype.f,232,f
doc/source/f2py/code/meson.build,860,build
doc/source/f2py/code/meson_upd.build,1018,build
doc/source/f2py/code/moddata.f90,422,f90
doc/source/f2py/code/myroutine-edited.pyf,612,pyf
doc/source/f2py/code/myroutine.f90,202,f90
doc/source/f2py/code/myroutine.pyf,624,pyf
doc/source/f2py/code/pyproj_skbuild.toml,139,toml
doc/source/f2py/code/scalar.f,271,f
doc/source/f2py/code/setup_example.py,539,py
doc/source/f2py/code/setup_skbuild.py,210,py
doc/source/f2py/code/spam.pyf,471,pyf
doc/source/f2py/code/string.f,447,f
doc/source/f2py/code/var.pyf,202,pyf
doc/source/f2py/windows/conda.rst,1057,rst
doc/source/f2py/windows/index.rst,9893,rst
doc/source/f2py/windows/intel.rst,2851,rst
doc/source/f2py/windows/msys2.rst,507,rst
doc/source/f2py/windows/pgi.rst,744,rst
doc/source/reference/c-api/array.rst,183166,rst
doc/source/reference/c-api/config.rst,2647,rst
doc/source/reference/c-api/coremath.rst,18543,rst
doc/source/reference/c-api/data_memory.rst,8399,rst
doc/source/reference/c-api/datetimes.rst,7184,rst
doc/source/reference/c-api/deprecations.rst,3055,rst
doc/source/reference/c-api/dtype.rst,14542,rst
doc/source/reference/c-api/generalized-ufuncs.rst,16446,rst
doc/source/reference/c-api/index.rst,1734,rst
doc/source/reference/c-api/iterator.rst,57380,rst
doc/source/reference/c-api/strings.rst,9496,rst
doc/source/reference/c-api/types-and-structures.rst,62538,rst
doc/source/reference/c-api/ufunc.rst,19229,rst
doc/source/reference/distutils/misc_util.rst,150,rst
doc/source/reference/figures/dtype-hierarchy.dia,5325,dia
doc/source/reference/figures/dtype-hierarchy.pdf,18775,pdf
doc/source/reference/figures/dtype-hierarchy.png,32535,png
doc/source/reference/figures/nep-0050-promotion-no-fonts.svg,265093,svg
doc/source/reference/figures/opt-infra.odg,13809,odg
doc/source/reference/figures/opt-infra.png,54081,png
doc/source/reference/figures/threefundamental.fig,1934,fig
doc/source/reference/figures/threefundamental.pdf,3408,pdf
doc/source/reference/figures/threefundamental.png,5608,png
doc/source/reference/random/c-api.rst,7615,rst
doc/source/reference/random/compatibility.rst,4967,rst
doc/source/reference/random/extending.rst,4060,rst
doc/source/reference/random/generator.rst,6506,rst
doc/source/reference/random/index.rst,6947,rst
doc/source/reference/random/legacy.rst,4520,rst
doc/source/reference/random/multithreading.rst,3975,rst
doc/source/reference/random/new-or-different.rst,5517,rst
doc/source/reference/random/parallel.rst,13442,rst
doc/source/reference/random/performance.py,2550,py
doc/source/reference/random/performance.rst,6846,rst
doc/source/reference/random/upgrading-pcg64.rst,9486,rst
doc/source/reference/simd/build-options.rst,14935,rst
doc/source/reference/simd/gen_features.py,6364,py
doc/source/reference/simd/how-it-works.rst,15600,rst
doc/source/reference/simd/index.rst,1759,rst
doc/source/reference/simd/log_example.txt,3929,txt
doc/source/reference/simd/simd-optimizations.rst,268,rst
doc/source/user/images/np_mse_explanation.png,121824,png
doc/source/user/images/np_mse_explanation2.png,13619,png
doc/source/user/images/np_mse_formula.png,54565,png
doc/source/user/images/np_mse_implementation.png,35306,png
doc/source/user/images/np_aggregation.png,62876,png
doc/source/user/images/np_array.png,37790,png
doc/source/user/images/np_array_data_ones.png,50280,png
doc/source/user/images/np_array_dataones.png,41744,png
doc/source/user/images/np_create_array.png,49283,png
doc/source/user/images/np_create_matrix.png,10556,png
doc/source/user/images/np_data_plus_ones.png,41249,png
doc/source/user/images/np_indexing.png,148808,png
doc/source/user/images/np_matrix_aggregation.png,82783,png
doc/source/user/images/np_matrix_aggregation_row.png,92518,png
doc/source/user/images/np_matrix_arithmetic.png,50525,png
doc/source/user/images/np_matrix_broadcasting.png,83076,png
doc/source/user/images/np_matrix_indexing.png,76013,png
doc/source/user/images/np_mse_viz1.png,55674,png
doc/source/user/images/np_mse_viz2.png,65627,png
doc/source/user/images/np_multiply_broadcasting.png,41152,png
doc/source/user/images/np_ones_zeros_matrix.png,82214,png
doc/source/user/images/np_ones_zeros_random.png,79887,png
doc/source/user/images/np_pandas.png,291225,png
doc/source/user/images/np_readcsv.png,17426,png
doc/source/user/images/np_reshape.png,108368,png
doc/source/user/images/np_sub_mult_divide.png,69527,png
doc/source/user/images/np_transposing_reshaping.png,57601,png
doc/source/user/plots/matplotlib1.py,135,py
doc/source/user/plots/matplotlib2.py,180,py
doc/source/user/plots/matplotlib3.py,303,py
doc/source/user/plots/meshgrid_plot.py,197,py
numpy/_core/include/numpy/.doxyfile,58,doxyfile
numpy/_core/include/numpy/_neighborhood_iterator_imp.h,1857,h
numpy/_core/include/numpy/_numpyconfig.h.in,932,in
numpy/_core/include/numpy/_public_dtype_api_table.h,4574,h
numpy/_core/include/numpy/arrayobject.h,204,h
numpy/_core/include/numpy/arrayscalars.h,4243,h
numpy/_core/include/numpy/dtype_api.h,19238,h
numpy/_core/include/numpy/halffloat.h,1959,h
numpy/_core/include/numpy/ndarrayobject.h,12057,h
numpy/_core/include/numpy/ndarraytypes.h,64951,h
numpy/_core/include/numpy/npy_1_7_deprecated_api.h,3746,h
numpy/_core/include/numpy/npy_2_compat.h,8546,h
numpy/_core/include/numpy/npy_2_complexcompat.h,857,h
numpy/_core/include/numpy/npy_3kcompat.h,9648,h
numpy/_core/include/numpy/npy_common.h,36551,h
numpy/_core/include/numpy/npy_cpu.h,4703,h
numpy/_core/include/numpy/npy_endian.h,2834,h
numpy/_core/include/numpy/npy_math.h,18890,h
numpy/_core/include/numpy/npy_no_deprecated_api.h,678,h
numpy/_core/include/numpy/npy_os.h,1256,h
numpy/_core/include/numpy/numpyconfig.h,7161,h
numpy/_core/include/numpy/ufuncobject.h,11911,h
numpy/_core/include/numpy/utils.h,1185,h
numpy/_core/src/_simd/_simd.c,4754,c
numpy/_core/src/_simd/_simd.dispatch.c.src,28168,src
numpy/_core/src/_simd/_simd.h,1127,h
numpy/_core/src/_simd/_simd_arg.inc,2567,inc
numpy/_core/src/_simd/_simd_convert.inc,6759,inc
numpy/_core/src/_simd/_simd_data.inc.src,3637,src
numpy/_core/src/_simd/_simd_easyintrin.inc,17044,inc
numpy/_core/src/_simd/_simd_inc.h.src,13251,src
numpy/_core/src/_simd/_simd_vector.inc,6096,inc
numpy/_core/src/common/.doxyfile,25,doxyfile
numpy/_core/src/common/array_assign.c,4986,c
numpy/_core/src/common/array_assign.h,4008,h
numpy/_core/src/common/binop_override.h,9825,h
numpy/_core/src/common/cblasfuncs.c,24537,c
numpy/_core/src/common/cblasfuncs.h,242,h
numpy/_core/src/common/common.hpp,418,hpp
numpy/_core/src/common/float_status.hpp,3424,hpp
numpy/_core/src/common/get_attr_string.h,2454,h
numpy/_core/src/common/gil_utils.c,868,c
numpy/_core/src/common/gil_utils.h,280,h
numpy/_core/src/common/half.hpp,8212,hpp
numpy/_core/src/common/half_private.hpp,11838,hpp
numpy/_core/src/common/lowlevel_strided_loops.h,30148,h
numpy/_core/src/common/mem_overlap.c,25983,c
numpy/_core/src/common/mem_overlap.h,1505,h
numpy/_core/src/common/meta.hpp,1307,hpp
numpy/_core/src/common/npdef.hpp,601,hpp
numpy/_core/src/common/npstd.hpp,1295,hpp
numpy/_core/src/common/npy_argparse.c,14412,c
numpy/_core/src/common/npy_argparse.h,3587,h
numpy/_core/src/common/npy_atomic.h,2948,h
numpy/_core/src/common/npy_binsearch.h,994,h
numpy/_core/src/common/npy_cblas.h,3499,h
numpy/_core/src/common/npy_cblas_base.h,38920,h
numpy/_core/src/common/npy_config.h,4137,h
numpy/_core/src/common/npy_cpu_dispatch.c,2220,c
numpy/_core/src/common/npy_cpu_dispatch.h,5645,h
numpy/_core/src/common/npy_cpu_dispatch_distutils.h,5540,h
numpy/_core/src/common/npy_cpu_features.c,31095,c
numpy/_core/src/common/npy_cpu_features.h,7390,h
numpy/_core/src/common/npy_cpuinfo_parser.h,7677,h
numpy/_core/src/common/npy_ctypes.h,1187,h
numpy/_core/src/common/npy_dlpack.h,996,h
numpy/_core/src/common/npy_extint128.h,6630,h
numpy/_core/src/common/npy_fpmath.h,1033,h
numpy/_core/src/common/npy_hashtable.c,7173,c
numpy/_core/src/common/npy_hashtable.h,920,h
numpy/_core/src/common/npy_import.c,492,c
numpy/_core/src/common/npy_import.h,3379,h
numpy/_core/src/common/npy_longdouble.c,4614,c
numpy/_core/src/common/npy_longdouble.h,786,h
numpy/_core/src/common/npy_partition.h,917,h
numpy/_core/src/common/npy_pycompat.h,266,h
numpy/_core/src/common/npy_sort.h.src,3763,src
numpy/_core/src/common/npy_svml.h,3424,h
numpy/_core/src/common/numpy_tag.h,7380,h
numpy/_core/src/common/numpyos.c,22934,c
numpy/_core/src/common/numpyos.h,1629,h
numpy/_core/src/common/python_xerbla.c,1324,c
numpy/_core/src/common/pythoncapi-compat,0,no_extension
numpy/_core/src/common/templ_common.h.src,2471,src
numpy/_core/src/common/ucsnarrow.c,1802,c
numpy/_core/src/common/ucsnarrow.h,256,h
numpy/_core/src/common/ufunc_override.c,3811,c
numpy/_core/src/common/ufunc_override.h,1389,h
numpy/_core/src/common/umathmodule.h,573,h
numpy/_core/src/common/utils.hpp,3075,hpp
numpy/_core/src/multiarray/_datetime.h,10575,h
numpy/_core/src/multiarray/_multiarray_tests.c.src,65704,src
numpy/_core/src/multiarray/abstractdtypes.c,16433,c
numpy/_core/src/multiarray/abstractdtypes.h,2779,h
numpy/_core/src/multiarray/alloc.c,15488,c
numpy/_core/src/multiarray/alloc.h,1524,h
numpy/_core/src/multiarray/argfunc.dispatch.c.src,13282,src
numpy/_core/src/multiarray/array_api_standard.c,2362,c
numpy/_core/src/multiarray/array_api_standard.h,471,h
numpy/_core/src/multiarray/array_assign_array.c,16294,c
numpy/_core/src/multiarray/array_assign_scalar.c,10930,c
numpy/_core/src/multiarray/array_coercion.c,51775,c
numpy/_core/src/multiarray/array_coercion.h,2096,h
numpy/_core/src/multiarray/array_converter.c,13127,c
numpy/_core/src/multiarray/array_converter.h,831,h
numpy/_core/src/multiarray/array_method.c,34277,c
numpy/_core/src/multiarray/array_method.h,4681,h
numpy/_core/src/multiarray/arrayfunction_override.c,23095,c
numpy/_core/src/multiarray/arrayfunction_override.h,758,h
numpy/_core/src/multiarray/arrayobject.c,41345,c
numpy/_core/src/multiarray/arrayobject.h,2395,h
numpy/_core/src/multiarray/arraytypes.c.src,124153,src
numpy/_core/src/multiarray/arraytypes.h.src,5000,src
numpy/_core/src/multiarray/arraywrap.c,10143,c
numpy/_core/src/multiarray/arraywrap.h,719,h
numpy/_core/src/multiarray/buffer.c,33876,c
numpy/_core/src/multiarray/calculation.c,22712,c
numpy/_core/src/multiarray/calculation.h,2333,h
numpy/_core/src/multiarray/can_cast_table.h,5455,h
numpy/_core/src/multiarray/common.c,13807,c
numpy/_core/src/multiarray/common.h,10974,h
numpy/_core/src/multiarray/common_dtype.c,11874,c
numpy/_core/src/multiarray/compiled_base.c,62613,c
numpy/_core/src/multiarray/compiled_base.h,1053,h
numpy/_core/src/multiarray/conversion_utils.c,39243,c
numpy/_core/src/multiarray/conversion_utils.h,3431,h
numpy/_core/src/multiarray/convert.c,16168,c
numpy/_core/src/multiarray/convert.h,246,h
numpy/_core/src/multiarray/convert_datatype.c,113238,c
numpy/_core/src/multiarray/convert_datatype.h,3629,h
numpy/_core/src/multiarray/ctors.c,127760,c
numpy/_core/src/multiarray/ctors.h,4848,h
numpy/_core/src/multiarray/datetime.c,126323,c
numpy/_core/src/multiarray/datetime_busday.c,42735,c
numpy/_core/src/multiarray/datetime_busday.h,792,h
numpy/_core/src/multiarray/datetime_busdaycal.c,14385,c
numpy/_core/src/multiarray/datetime_busdaycal.h,1905,h
numpy/_core/src/multiarray/datetime_strings.c,45572,c
numpy/_core/src/multiarray/datetime_strings.h,379,h
numpy/_core/src/multiarray/descriptor.c,116753,c
numpy/_core/src/multiarray/descriptor.h,2085,h
numpy/_core/src/multiarray/dlpack.c,23164,c
numpy/_core/src/multiarray/dragon4.c,112922,c
numpy/_core/src/multiarray/dragon4.h,5307,h
numpy/_core/src/multiarray/dtype_transfer.c,126253,c
numpy/_core/src/multiarray/dtype_transfer.h,6894,h
numpy/_core/src/multiarray/dtype_traversal.c,20358,c
numpy/_core/src/multiarray/dtype_traversal.h,3138,h
numpy/_core/src/multiarray/dtypemeta.c,50342,c
numpy/_core/src/multiarray/dtypemeta.h,11279,h
numpy/_core/src/multiarray/einsum.c.src,38760,src
numpy/_core/src/multiarray/einsum_debug.h,881,h
numpy/_core/src/multiarray/einsum_sumprod.c.src,40486,src
numpy/_core/src/multiarray/einsum_sumprod.h,446,h
numpy/_core/src/multiarray/flagsobject.c,19556,c
numpy/_core/src/multiarray/flagsobject.h,466,h
numpy/_core/src/multiarray/getset.c,27893,c
numpy/_core/src/multiarray/getset.h,193,h
numpy/_core/src/multiarray/hashdescr.c,8530,c
numpy/_core/src/multiarray/hashdescr.h,211,h
numpy/_core/src/multiarray/item_selection.c,95671,c
numpy/_core/src/multiarray/item_selection.h,1022,h
numpy/_core/src/multiarray/iterators.c,53674,c
numpy/_core/src/multiarray/iterators.h,393,h
numpy/_core/src/multiarray/legacy_dtype_implementation.c,18267,c
numpy/_core/src/multiarray/legacy_dtype_implementation.h,324,h
numpy/_core/src/multiarray/lowlevel_strided_loops.c.src,56668,src
numpy/_core/src/multiarray/mapping.c,115030,c
numpy/_core/src/multiarray/mapping.h,5835,h
numpy/_core/src/multiarray/methods.c,91033,c
numpy/_core/src/multiarray/methods.h,685,h
numpy/_core/src/multiarray/multiarraymodule.c,152909,c
numpy/_core/src/multiarray/multiarraymodule.h,2648,h
numpy/_core/src/multiarray/nditer_api.c,101911,c
numpy/_core/src/multiarray/nditer_constr.c,115174,c
numpy/_core/src/multiarray/nditer_impl.h,14025,h
numpy/_core/src/multiarray/nditer_pywrap.c,70685,c
numpy/_core/src/multiarray/nditer_pywrap.h,287,h
numpy/_core/src/multiarray/nditer_templ.c.src,19274,src
numpy/_core/src/multiarray/npy_buffer.h,432,h
numpy/_core/src/multiarray/npy_static_data.c,9188,c
numpy/_core/src/multiarray/npy_static_data.h,4675,h
numpy/_core/src/multiarray/number.c,25994,c
numpy/_core/src/multiarray/number.h,1821,h
numpy/_core/src/multiarray/public_dtype_api.c,6561,c
numpy/_core/src/multiarray/public_dtype_api.h,423,h
numpy/_core/src/multiarray/refcount.c,15802,c
numpy/_core/src/multiarray/refcount.h,810,h
numpy/_core/src/multiarray/scalarapi.c,20475,c
numpy/_core/src/multiarray/scalartypes.c.src,134109,src
numpy/_core/src/multiarray/scalartypes.h,1013,h
numpy/_core/src/multiarray/sequence.c,2341,c
numpy/_core/src/multiarray/sequence.h,204,h
numpy/_core/src/multiarray/shape.c,30911,c
numpy/_core/src/multiarray/shape.h,1198,h
numpy/_core/src/multiarray/strfuncs.c,2667,c
numpy/_core/src/multiarray/strfuncs.h,410,h
numpy/_core/src/multiarray/temp_elide.c,13126,c
numpy/_core/src/multiarray/temp_elide.h,512,h
numpy/_core/src/multiarray/usertypes.c,21728,c
numpy/_core/src/multiarray/usertypes.h,901,h
numpy/_core/src/multiarray/vdot.c,5159,c
numpy/_core/src/multiarray/vdot.h,540,h
numpy/_core/src/npymath/arm64_exports.c,694,c
numpy/_core/src/npymath/halffloat.cpp,5567,cpp
numpy/_core/src/npymath/ieee754.c.src,11916,src
numpy/_core/src/npymath/ieee754.cpp,12677,cpp
numpy/_core/src/npymath/npy_math.c,272,c
numpy/_core/src/npymath/npy_math_common.h,177,h
numpy/_core/src/npymath/npy_math_complex.c.src,52434,src
numpy/_core/src/npymath/npy_math_internal.h.src,18512,src
numpy/_core/src/npymath/npy_math_private.h,15698,h
numpy/_core/src/npysort/binsearch.cpp,12306,cpp
numpy/_core/src/npysort/heapsort.cpp,17075,cpp
numpy/_core/src/npysort/heapsort.hpp,1546,hpp
numpy/_core/src/npysort/highway_qsort.dispatch.cpp,600,cpp
numpy/_core/src/npysort/highway_qsort.hpp,1461,hpp
numpy/_core/src/npysort/highway_qsort_16bit.dispatch.cpp,810,cpp
numpy/_core/src/npysort/mergesort.cpp,20632,cpp
numpy/_core/src/npysort/npysort_common.h,8216,h
numpy/_core/src/npysort/npysort_heapsort.h,5797,h
numpy/_core/src/npysort/quicksort.cpp,30391,cpp
numpy/_core/src/npysort/quicksort.hpp,2562,hpp
numpy/_core/src/npysort/radixsort.cpp,8810,cpp
numpy/_core/src/npysort/selection.cpp,17066,cpp
numpy/_core/src/npysort/timsort.cpp,71143,cpp
numpy/_core/src/npysort/x86-simd-sort,0,no_extension
numpy/_core/src/npysort/x86_simd_argsort.dispatch.cpp,821,cpp
numpy/_core/src/npysort/x86_simd_qsort.dispatch.cpp,726,cpp
numpy/_core/src/npysort/x86_simd_qsort.hpp,1084,hpp
numpy/_core/src/npysort/x86_simd_qsort_16bit.dispatch.cpp,1606,cpp
numpy/_core/src/umath/_operand_flag_tests.c,2266,c
numpy/_core/src/umath/_rational_tests.c,41045,c
numpy/_core/src/umath/_scaled_float_dtype.c,25523,c
numpy/_core/src/umath/_struct_ufunc_tests.c,4196,c
numpy/_core/src/umath/_umath_tests.c.src,30308,src
numpy/_core/src/umath/_umath_tests.dispatch.c,1091,c
numpy/_core/src/umath/clip.cpp,10862,cpp
numpy/_core/src/umath/clip.h,2778,h
numpy/_core/src/umath/dispatching.c,49214,c
numpy/_core/src/umath/dispatching.h,1359,h
numpy/_core/src/umath/extobj.c,15782,c
numpy/_core/src/umath/extobj.h,1341,h
numpy/_core/src/umath/fast_loop_macros.h,12881,h
numpy/_core/src/umath/funcs.inc.src,9293,src
numpy/_core/src/umath/legacy_array_method.c,14173,c
numpy/_core/src/umath/legacy_array_method.h,1043,h
numpy/_core/src/umath/loops.c.src,74767,src
numpy/_core/src/umath/loops.h.src,28333,src
numpy/_core/src/umath/loops_arithm_fp.dispatch.c.src,25159,src
numpy/_core/src/umath/loops_arithmetic.dispatch.c.src,18637,src
numpy/_core/src/umath/loops_autovec.dispatch.c.src,9954,src
numpy/_core/src/umath/loops_comparison.dispatch.c.src,16380,src
numpy/_core/src/umath/loops_exponent_log.dispatch.c.src,51584,src
numpy/_core/src/umath/loops_hyperbolic.dispatch.c.src,37418,src
numpy/_core/src/umath/loops_logical.dispatch.c.src,10867,src
numpy/_core/src/umath/loops_minmax.dispatch.c.src,16426,src
numpy/_core/src/umath/loops_modulo.dispatch.c.src,23119,src
numpy/_core/src/umath/loops_trigonometric.dispatch.cpp,10192,cpp
numpy/_core/src/umath/loops_umath_fp.dispatch.c.src,10417,src
numpy/_core/src/umath/loops_unary.dispatch.c.src,11589,src
numpy/_core/src/umath/loops_unary_complex.dispatch.c.src,4679,src
numpy/_core/src/umath/loops_unary_fp.dispatch.c.src,7707,src
